question,id,question_id,language,comment,label,numerical_label,author,topic
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,116246,51,fr,"Die UDC darf nicht mehr demokratische Rechte missbrauchen, um ihr rückläufiges politisches Projekt voranzutreiben, das uns in die schlimmsten Zeiten der Geschichte zurückführt.",FAVOR,100,01a7788a2358,Political System
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",116466,9,fr,"Damit jeder und jeder Zugang zu einer möglichst vollständigen Medizin hat, nicht nur die reichsten.",FAVOR,100,1aee2e606c20,Healthcare
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,116480,52,fr,"Wir möchten wissen, woher die 20 Millionen Dollar für die Bundestagswahl der rechten Seite kommen, besonders im Vergleich zu den 2 Millionen Dollar für die linken Parteien.",FAVOR,100,1aee2e606c20,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",116593,7,fr,"Um die Kosten für die Gesundheit zu senken, gibt es viele weitere Maßnahmen, die getroffen werden können",AGAINST,25,ce74c6408f28,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",116622,7,fr,"Wir sind ein kleines Land, und bislang hatten wir das Glück, auf hochqualifizierte Versorgung zu zählen. Derzeit sind wir nicht von der Gesundheitskosten bedürft, die Qualität der Versorgung zu überprüfen, sondern von Strukturen, die manchmal zu groß und untergebaut sind. Es ist also wichtig, für alle eine qualitativ hochwertige Versorgung zu bieten. Und wenn man ein paar Kilometer gehen muss, um besser versorgt zu werden, wird jeder davon profitieren.",FAVOR,75,c44ac19f83bb,Healthcare
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",116624,9,fr,"Es ist immer deutlicher, daß so genannte ""alternative"" Medikamente die Behandlung bestimmter Krankheiten durch traditionelle Medizin verbessern können.",FAVOR,100,c44ac19f83bb,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",116632,7,fr,"Die Qualität des Gesundheitsnetzes erfordert die Nähe und Dezentralisierung und damit die Aufrechterhaltung kleiner, allgemein behandelter Krankenhausseinheiten.",AGAINST,25,d251368d7114,Healthcare
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,116639,51,fr,"Die EGKS ist ein grundlegender Text, der alle Menschen vor der Arbitration des Staates schützt, dessen Einhaltung sichert, daß die Schweiz ein demokratisches Rechtsstaat bleibt, aber es bleibt die Frage, wer für die Gültigkeit oder Unzulänglichkeit einer Volksinitiative zuständig ist.",FAVOR,100,d251368d7114,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,116715,51,fr,Menschenrechte viele Länder haben nichts damit zu tun und sind sich trotzdem nicht Sorgen machen,AGAINST,25,8f00af77e30a,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",116912,7,fr,"Die Leistungen im Bereich der öffentlichen Gesundheit dürfen nicht abnehmen, da Krankenhäuser nicht wie Unternehmen geführt werden können, aber einige hochmoderne Technologien könnten rationalisiert werden, und der Bildwettbewerb zwischen Kantonen muss aufhören.",FAVOR,75,37d60efe8ce2,Healthcare
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,116931,51,fr,Wir müssen uns in unserem Land eine Justizbehörde zur Verfassungsprüfung anbieten.,FAVOR,100,37d60efe8ce2,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,116932,52,fr,"Bis zum letzten Cent, und auf allen Ebenen unserer Demokratie!",FAVOR,100,37d60efe8ce2,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",117016,7,fr,Die Tendenz zur Konzentration von Kompetenzstellen in der Hochspezialmedizin ist voll gerechtfertigt,FAVOR,75,7a003450a731,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",117057,7,fr,"Die medizinischen Probleme gehören zu den großen Fragen, auf die nur eine umfassende Antwort gefunden werden kann.",FAVOR,100,00c47ca6dd1c,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",117134,7,fr,"Die Kommission hat sich in der Lage gemacht, die Strukturen der Regionen zu verbessern, die sich in der Lage sind, sich zu verändern.",FAVOR,75,93ed4dfdf268,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",117148,7,fr,Nähe zu Hause ist wichtig für Patienten und ihre Familien,AGAINST,0,3c3cc9e67e73,Healthcare
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",117150,9,fr,"Alternative Medizin ist eine Komfortpräparation zur traditionellen Medizin, insofern ist sie wie ein Luxusprodukt und sollte nicht zurückgezahlt werden.",AGAINST,0,3c3cc9e67e73,Healthcare
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,117179,52,fr,"Ohne Transparenz ist Demokratie eine Illusion, und die Wähler können für einen Kandidaten stimmen, der die Politik ihres Sponsors anwendet und nicht ihr offizielles Programm.",FAVOR,100,3c3cc9e67e73,Political System
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",117291,9,fr,"Solange es nicht schaden kann, ist jede Art von Medizin gut - sogar das Placebo hilft einigen Patienten zu heilen!",FAVOR,100,b9daeb378696,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",117309,50,fr,"Die Kommission hat die Kommission mit der Ansicht, daß die Kommission die Möglichkeit hat, die Kommission und die Kommission zu unterstützen, um die Einführung eines neuen Systems zur Förderung der Zusammenarbeit zwischen den Mitgliedstaaten zu unterstützen.",AGAINST,0,b9daeb378696,Political System
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",117504,50,fr,Ich bevorzuge die Wahl der Kompetenz als demagogische Startrending.,AGAINST,0,b18d1150f342,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,117505,51,fr,"Die Kommission hat sich in der Lage gemacht, die Kommission zu überzeugen, daß die Kommission die Möglichkeit hat, die Kommission zu unterstützen, die Kommission zu unterstützen.",AGAINST,25,b18d1150f342,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",117763,7,fr,"Die Schwierigkeiten, die wir bei der Kostensenkung haben, bringen uns dazu, drakische Maßnahmen zu ergreifen, aber es wäre wünschenswert, daß die Krankenhäuser und Versicherungen sich endlich im Interesse der Patienten und der Steuerzahler vereinbaren.",FAVOR,75,e436fed39ef8,Healthcare
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,117771,51,fr,Die Kommission hat die Kommission mit der Einführung eines neuen Rechts- und Verwaltungsrechts zur Einhaltung der Bestimmungen des Übereinkommens über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Verletzung der Rechtsvorschriften über die Rechtsvorschriften über die Rechtsvorschriften über die Rechtsvorschriften über die Rechtsvorschriften über die Rechtsvorschriften,AGAINST,0,e436fed39ef8,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,117772,52,fr,"Bürger und Unternehmen, die die Parteien unterstützen wollen, sind frei.",FAVOR,75,e436fed39ef8,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",117886,7,fr,"Die Kommission hat die Kommission mit der Einführung eines nationalen Krankenhausplans in den Mitgliedstaaten in den Mitgliedstaaten mit der Ausrichtung eines Krankenhauses zur Verfügung gestellt, der die Kosten für die Behandlung und die Durchführung der Behandlung in den Mitgliedstaaten umfasst, und die die Kosten für die Behandlung und die Durchführung der Behandlung in den Mitgliedstaaten umfassen.",AGAINST,25,0cdb7a3305b9,Healthcare
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",117888,9,fr,"Die Finanzierung von nicht umstrittenen Behandlungen wie Pflanzenheilkunde sollte weiterhin gezahlt werden, während die Finanzierung von philosophisch stark bekannten Therapien wie Homöopathie durch die Wahl der Zusatzversicherungen eingehen sollte, um das ungesunde Phänomen der zwangenen und unnötigen Solidarität zu vermeiden.",AGAINST,25,0cdb7a3305b9,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",117929,50,fr,"Ich verstehe einige der Gründe, warum meine Partei diese Initiative unterstützt, aber ich habe sie aus drei Gründen abgelehnt: 1. Es entspricht nicht dem Geist unserer Institutionen. 2. Das Mehrheitssystem für die Wahl der Exekutiven ist eindeutig ungünstig für unsere Partei, die 25 Prozent der Sitze im Kantongesetzgebung und nur 15 Prozent in der Exekutive hat. 3. Tessin würde fast nie mehr einen Vertreter im Bundesrat haben.",AGAINST,0,0cdb7a3305b9,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,117930,51,fr,"Die Normen des schweizerischen Rechts müssen mit dem internationalen Rechtsverbot (Verbot von Folter usw.) vereinbar sein, aber nicht mit allen Normen, von denen einige im Einklang mit den individuellen Freiheiten sehr fraglich sind.",AGAINST,0,0cdb7a3305b9,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,117931,52,fr,"Ich möchte die Kommission aufmerksam machen, daß die Kommission die Kommission in ihrem Bericht über die Entwicklung der europäischen Industrie und die Entwicklung der Industrie in den letzten Jahren auf die Frage der Entwicklung der Industrie und der Entwicklung der Industrie und der Industrie konzentriert hat.",AGAINST,0,0cdb7a3305b9,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",117985,7,fr,Die Krankenhäuser in der Nähe sind wichtig für die Bevölkerung und für Notfälle.,AGAINST,25,774e27dc97dd,Healthcare
"Sind Sie für eine Volksinitiative, die verlangt, dass der Bundesrat direkt vom Volk gewählt wird?",118041,50,fr,"Die Kommission hat die Kommission mit der Ansicht, daß die Kommission die erforderlichen Maßnahmen zur Förderung der Zusammenarbeit im Bereich der Umwelt und der Umwelt berücksichtigen muß.",AGAINST,0,382e58fd69a2,Political System
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,118042,51,fr,"Die Initiativen, die gegen die in unserem Land geltenden Rechte widersprechen, sind zu vernichten.",FAVOR,100,382e58fd69a2,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,118043,52,fr,"Er hat keine besonderen Erlaubnisse, die er in diesem Bereich in Betracht ziehen kann.",FAVOR,100,382e58fd69a2,Political System
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",118064,7,fr,"Die Kosten für die Gesundheit sind eine der größten Herausforderungen des 21. Jahrhunderts, und wenn wir versuchen, sie zu kontrollieren, müssen wir diese Maßnahmen unweigerlich durchlaufen.",FAVOR,100,3fd6834b8bc8,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",118289,7,fr,"Ich bin mit dem Grundsatz einer besseren Organisation der Versorgung völlig einverstanden, aber nicht zu Schaden für die Arbeitsbedingungen und die Qualität der Leistungen!",FAVOR,100,aa86531e425a,Healthcare
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",118290,9,fr,"Ja, Alternative Medizin muss gefördert und unterstützt werden, denn sie ist manchmal viel effektiver und günstiger als die traditionelle Medizin, die in der Pharmaindustrie verknüpft ist!",FAVOR,100,aa86531e425a,Healthcare
"Würden Sie einen nationalen Krankenhausplan unterstützen, der auch dazu führen könnte, dass einige Krankenhäuser geschlossen werden?",118309,7,fr,"Es ist eine Frage, die sich auf die Frage der Gesundheit auswirkt.",FAVOR,75,e07bebf106ed,Healthcare
"Sind Sie der Meinung, dass bestimmte medizinische Leistungen aus der Ergänzungsmedizin (alternative Medizin) wieder durch die Grundversicherung zurückgezahlt werden?",118310,9,fr,"... aber es wäre interessant zu wissen, welche Elemente dazu führten, dass die DFI 2005 weigerte, diese fünf Methoden endgültig zu behalten.",AGAINST,25,e07bebf106ed,Healthcare
Sollten Volksinitiativen in Abweichung der Europäischen Konvention über Menschenrechte (EGMR) aufgehoben werden?,118319,51,fr,"Die Schweiz ist keine Provinz Europas, sie muss weiterhin ihre eigenen Gesetze festlegen können.",AGAINST,0,e07bebf106ed,Political System
Sollte die Finanzierung von Parteien und Wahlkampfen vollständig transparent sein?,118320,52,fr,die Namen der Spender und anderen Sponsoren dürfen jedoch geheim bleiben,FAVOR,100,e07bebf106ed,Political System
